gid	disp
Zm00001d000053	0.015306865294131363
Zm00001d000305	0.016052929940809462
Zm00001d000709	0.03482865986038053
Zm00001d001771	0.11584287334329925
Zm00001d001847	0.02855647504725463
Zm00001d002028	0.021105977780907538
Zm00001d004136	0.012069667094954765
Zm00001d006119	0.02703524882050807
Zm00001d008222	0.05875395263986164
Zm00001d008749	0.16548042505962973
