gid	disp
Zm00001d001800	0.01737148570877743
Zm00001d001848	0.026725619859614542
Zm00001d002390	0.013675269373472448
Zm00001d002423	0.02141149173834496
Zm00001d002617	0.009743279527420733
Zm00001d002644	0.01752659013257539
Zm00001d002853	0.026537677481839248
Zm00001d003005	0.06625478238541041
Zm00001d003112	0.029078069388995216
Zm00001d003400	0.175213954572995
